,Event.Id,Investigation.Type,Event.Date,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Amateur.Built,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured
239,20020917X01724,Accident,1982-02-05,Fatal,Destroyed,Airplane,PIPER,PA-32R-300,No,4.0,0.0,0.0,0.0
240,20020917X02570,Accident,1982-02-05,Non-Fatal,Substantial,Airplane,PIPER,PA-28-140,No,0.0,1.0,1.0,0.0
241,20020917X01665,Accident,1982-02-05,Non-Fatal,Substantial,Airplane,CESSNA,T210L,Yes,0.0,1.0,0.0,0.0
242,20020917X02585,Accident,1982-02-06,Non-Fatal,Minor,Airplane,BOEING,A75N1,No,0.0,0.0,0.0,3.0
243,20020917X02415,Accident,1982-02-06,Non-Fatal,Destroyed,Airplane,PIPER,PA-31,No,0.0,2.0,0.0,0.0
244,20020917X02173,Accident,1982-02-06,Non-Fatal,Minor,Airplane,BELLANCA,7KCAB,No,0.0,0.0,0.0,3.0
245,20020917X02585,Accident,1982-02-06,Non-Fatal,Substantial,Airplane,TAYLORCRAFT,BC12-D,No,0.0,0.0,0.0,3.0
246,20020917X02432,Accident,1982-02-06,Non-Fatal,Substantial,Airplane,PIPER,PA-28-140,No,0.0,0.0,0.0,1.0
248,20020917X02173,Accident,1982-02-06,Non-Fatal,Substantial,Airplane,CESSNA,180,No,0.0,0.0,0.0,3.0
249,20020917X02172,Accident,1982-02-06,Non-Fatal,Substantial,Airplane,CESSNA,152,No,0.0,0.0,0.0,2.0
250,20020917X01790,Accident,1982-02-06,Non-Fatal,Substantial,Airplane,PIPER,PA-28-181,No,0.0,0.0,0.0,3.0
251,20020917X01788,Accident,1982-02-06,Non-Fatal,Substantial,Airplane,ERCOUPE,415-C,No,0.0,0.0,0.0,2.0
252,20020917X01787,Accident,1982-02-06,Non-Fatal,Substantial,Airplane,CESSNA,182H,No,0.0,0.0,0.0,2.0
253,20020917X01786,Accident,1982-02-06,Non-Fatal,Substantial,Airplane,CESSNA,150,No,0.0,0.0,2.0,0.0
254,20020917X02402,Accident,1982-02-07,Fatal,Destroyed,Airplane,PIPER,PA-24-180,No,8.0,0.0,0.0,0.0
255,20020917X02402,Accident,1982-02-07,Fatal,Destroyed,Airplane,CESSNA,182B,No,8.0,0.0,0.0,0.0
256,20020917X02284,Accident,1982-02-07,Non-Fatal,Destroyed,Airplane,PIPER,PA-28-140,Yes,0.0,4.0,0.0,0.0
257,20020917X02265,Accident,1982-02-07,Fatal,Destroyed,Airplane,CESSNA,P210N,No,4.0,0.0,0.0,0.0
258,20020917X02625,Accident,1982-02-07,Non-Fatal,Substantial,Airplane,ROCKWELL COMDR,112TCA,No,0.0,1.0,0.0,0.0
259,20020917X02584,Accident,1982-02-07,Non-Fatal,Substantial,Airplane,PIPER,PA-28-180,No,0.0,0.0,0.0,1.0
260,20020917X02495,Accident,1982-02-07,Non-Fatal,Substantial,Airplane,BELLANCA,7KCAB,No,0.0,0.0,0.0,2.0
261,20020917X02493,Accident,1982-02-07,Non-Fatal,Substantial,Airplane,CESSNA,172N,No,0.0,0.0,0.0,5.0
262,20020917X02434,Accident,1982-02-07,Non-Fatal,Substantial,Airplane,CESSNA,152,No,0.0,0.0,0.0,1.0
263,20020917X02433,Accident,1982-02-07,Non-Fatal,Substantial,Airplane,PIPER,PA-38,No,0.0,0.0,0.0,1.0
264,20020917X02009,Accident,1982-02-07,Non-Fatal,Substantial,Airplane,CESSNA,177RG,No,0.0,0.0,0.0,2.0
265,20020917X01792,Accident,1982-02-07,Non-Fatal,Substantial,Airplane,CESSNA,172,No,0.0,0.0,0.0,4.0
266,20020917X01791,Accident,1982-02-07,Non-Fatal,Substantial,Airplane,CESSNA,152,No,0.0,0.0,0.0,1.0
267,20020917X01789,Accident,1982-02-07,Non-Fatal,Substantial,Airplane,CESSNA,172,No,0.0,0.0,0.0,1.0
268,20020917X02263,Accident,1982-02-08,Fatal,Destroyed,Airplane,CESSNA,172N,No,1.0,0.0,0.0,0.0
269,20020917X01667,Accident,1982-02-08,Non-Fatal,Destroyed,Airplane,CESSNA,C-172,No,0.0,0.0,1.0,0.0
270,20020917X02129,Accident,1982-02-08,Fatal,Substantial,Airplane,PIPER,PA-18A-150,No,1.0,0.0,0.0,0.0
271,20020917X01879,Accident,1982-02-08,Non-Fatal,Substantial,Airplane,CESSNA,152,No,0.0,0.0,0.0,1.0
272,20020917X01794,Accident,1982-02-08,Non-Fatal,Substantial,Airplane,PIPER,PA-28R-201,No,0.0,0.0,0.0,3.0
273,20020917X01793,Accident,1982-02-08,Non-Fatal,Substantial,Airplane,PIPER,PA-28-161,No,0.0,0.0,1.0,0.0
274,20020917X01754,Accident,1982-02-08,Non-Fatal,Substantial,Airplane,CESSNA,182P,No,0.0,0.0,1.0,0.0
275,20020917X01668,Accident,1982-02-08,Non-Fatal,Substantial,Airplane,CESSNA,140,No,0.0,0.0,0.0,1.0
276,20020917X01666,Accident,1982-02-08,Non-Fatal,Substantial,Airplane,BEECH,C-23,No,0.0,0.0,0.0,1.0
277,20020917X02175,Accident,1982-02-09,Non-Fatal,Destroyed,Airplane,PIPER,PA-38-112,No,0.0,0.0,0.0,1.0
278,20020917X02143,Accident,1982-02-09,Fatal,Destroyed,Airplane,BEECH,V35A,No,1.0,0.0,0.0,0.0
279,20020917X01769,Incident,1982-02-09,Incident,No Damage,Airplane,BEECH,200,No,0.0,0.0,0.0,10.0
280,20020917X02174,Accident,1982-02-09,Non-Fatal,Substantial,Airplane,CESSNA,310R,No,0.0,0.0,0.0,2.0
281,20020917X01795,Accident,1982-02-09,Non-Fatal,Substantial,Airplane,CESSNA,172,No,0.0,0.0,0.0,1.0
282,20020917X01743,Accident,1982-02-09,Non-Fatal,Substantial,Airplane,CESSNA,402B,No,0.0,0.0,0.0,1.0
283,20020917X01627,Accident,1982-02-09,Non-Fatal,Substantial,Airplane,CESSNA,185,No,0.0,0.0,0.0,2.0
284,20020917X02416,Accident,1982-02-10,Non-Fatal,Destroyed,Airplane,CESSNA,310,No,0.0,2.0,0.0,0.0
285,20020917X02262,Accident,1982-02-10,Fatal,Destroyed,Airplane,BEECH,95-C55,No,2.0,0.0,0.0,0.0
286,20020917X02494,Accident,1982-02-10,Non-Fatal,Substantial,Airplane,CESSNA,172K,No,0.0,0.0,0.0,1.0
287,20020917X01924,Accident,1982-02-10,Non-Fatal,Substantial,Airplane,CESSNA,421B,No,0.0,0.0,0.0,2.0
288,20020917X01725,Accident,1982-02-10,Non-Fatal,Substantial,Airplane,CESSNA,401,No,0.0,0.0,0.0,5.0
290,20020917X02403,Accident,1982-02-11,Fatal,Destroyed,Airplane,CESSNA,421,No,2.0,0.0,0.0,0.0
291,20020917X02243,Accident,1982-02-11,Non-Fatal,Destroyed,Airplane,GRUMMAN,G-164B,No,0.0,0.0,0.0,1.0
292,20020917X02435,Accident,1982-02-11,Non-Fatal,Substantial,Airplane,CESSNA,152,No,0.0,0.0,0.0,1.0
293,20020917X02136,Accident,1982-02-11,Fatal,Substantial,Airplane,PIPER,PA-60-602P,Not Mentioned,1.0,0.0,0.0,0.0
294,20020917X02571,Incident,1982-02-12,Incident,No Damage,Airplane,DE HAVILLAND,DHC-6-100,No,0.0,0.0,0.0,7.0
295,20020917X01896,Accident,1982-02-12,Non-Fatal,Destroyed,Airplane,PIPER,PA-24-250,No,0.0,4.0,0.0,0.0
296,20020917X02345,Accident,1982-02-12,Non-Fatal,Substantial,Airplane,HOWARD AIRCRAFT CORP.,500,No,0.0,0.0,0.0,4.0
297,20020917X01804,Accident,1982-02-12,Non-Fatal,Substantial,Airplane,CESSNA,152,No,0.0,0.0,1.0,0.0
298,20020917X02269,Accident,1982-02-13,Fatal,Destroyed,Airplane,CESSNA,172K,No,4.0,0.0,0.0,0.0
299,20020917X02267,Accident,1982-02-13,Fatal,Destroyed,Airplane,PIPER,PA-34,No,1.0,0.0,0.0,0.0
300,20020917X02266,Accident,1982-02-13,Fatal,Destroyed,Airplane,ROCKWELL,112A,No,2.0,0.0,0.0,0.0
301,20020917X02264,Accident,1982-02-13,Fatal,Destroyed,Airplane,BEECH,J35,No,4.0,0.0,0.0,0.0
302,20020917X02442,Accident,1982-02-13,Non-Fatal,Substantial,Airplane,CESSNA,150,No,0.0,0.0,0.0,1.0
303,20020917X02439,Accident,1982-02-13,Non-Fatal,Substantial,Airplane,CESSNA,152,No,0.0,0.0,0.0,1.0
304,20020917X02347,Accident,1982-02-13,Non-Fatal,Substantial,Airplane,AERONCA,7AC,No,0.0,0.0,1.0,1.0
305,20020917X02010,Accident,1982-02-13,Non-Fatal,Substantial,Airplane,CESSNA,172,No,0.0,0.0,0.0,2.0
306,20020917X01929,Accident,1982-02-13,Non-Fatal,Substantial,Airplane,PIPER,PA-18,No,0.0,0.0,1.0,1.0
307,20020917X01797,Accident,1982-02-13,Non-Fatal,Substantial,Airplane,CESSNA,150,No,0.0,0.0,1.0,0.0
308,20020917X02566,Accident,1982-02-14,Fatal,Destroyed,Airplane,AERONCA,7EC,No,1.0,0.0,0.0,0.0
310,20020917X02237,Accident,1982-02-14,Non-Fatal,Destroyed,Airplane,CESSNA,150,No,0.0,2.0,0.0,0.0
311,20020917X02011,Accident,1982-02-14,Non-Fatal,Destroyed,Airplane,CESSNA,152,No,0.0,0.0,0.0,1.0
312,20020917X02496,Accident,1982-02-14,Non-Fatal,Substantial,Airplane,BELLANCA,17-30A,No,0.0,0.0,0.0,3.0
313,20020917X02436,Accident,1982-02-14,Non-Fatal,Substantial,Airplane,CESSNA,150,No,0.0,0.0,0.0,1.0
314,20020917X02353,Accident,1982-02-14,Non-Fatal,Substantial,Airplane,PIPER,PA-28-140,No,0.0,0.0,0.0,1.0
315,20020917X01805,Accident,1982-02-14,Non-Fatal,Substantial,Airplane,PIPER,PA-38-112,No,0.0,0.0,0.0,2.0
316,20020917X01803,Accident,1982-02-14,Non-Fatal,Substantial,Airplane,PIPER,PA-28-161,No,0.0,0.0,0.0,3.0
317,20020917X01799,Accident,1982-02-14,Non-Fatal,Substantial,Airplane,CESSNA,172N,No,0.0,0.0,0.0,4.0
318,20020917X01760,Accident,1982-02-14,Fatal,Substantial,Airplane,PORTERFIELD,CP-65,No,2.0,0.0,0.0,0.0
319,20020917X01670,Accident,1982-02-14,Non-Fatal,Substantial,Airplane,PIPER,PA-28-161,No,0.0,0.0,0.0,4.0
320,20020917X02336,Incident,1982-02-15,Incident,Minor,Airplane,BOEING,B737-2H4,No,0.0,0.0,0.0,119.0
321,20020917X02012,Accident,1982-02-15,Non-Fatal,Destroyed,Airplane,CESSNA,310D,No,0.0,0.0,0.0,2.0
322,20020917X01884,Accident,1982-02-15,Fatal,Destroyed,Airplane,PIPER,PA-23,No,1.0,0.0,0.0,0.0
323,20020917X02497,Accident,1982-02-15,Non-Fatal,Substantial,Airplane,MOONEY,M20J,No,0.0,0.0,0.0,1.0
324,20020917X02438,Accident,1982-02-15,Non-Fatal,Substantial,Airplane,PIPER,PA-28-151,No,0.0,0.0,0.0,1.0
325,20020917X02437,Accident,1982-02-15,Non-Fatal,Substantial,Airplane,CESSNA,152,No,0.0,0.0,0.0,1.0
326,20020917X01802,Accident,1982-02-15,Non-Fatal,Substantial,Airplane,PIPER,PA-28-151,No,0.0,0.0,0.0,2.0
327,20020917X01801,Accident,1982-02-15,Non-Fatal,Substantial,Airplane,CESSNA,152(II),No,0.0,0.0,0.0,1.0
328,20020917X01798,Accident,1982-02-15,Non-Fatal,Substantial,Airplane,BEECH,35,No,0.0,0.0,0.0,1.0
329,20020917X01726,Accident,1982-02-15,Non-Fatal,Substantial,Airplane,PIPER,PA-28R-180,No,0.0,1.0,2.0,0.0
330,20020917X01718,Accident,1982-02-15,Non-Fatal,Substantial,Airplane,CESSNA,150M,No,0.0,0.0,1.0,1.0
331,20020917X01669,Accident,1982-02-15,Non-Fatal,Substantial,Airplane,BELLANCA,8GCBC,No,0.0,0.0,1.0,0.0
332,20020917X01800,Accident,1982-02-15,Non-Fatal,Substantial,Airplane,PIPER,PA-31-310,No,0.0,0.0,0.0,2.0
333,20020917X02346,Accident,1982-02-15,Non-Fatal,Substantial,Airplane,CESSNA,172,No,0.0,0.0,0.0,1.0
334,20020917X01727,Accident,1982-02-16,Fatal,Destroyed,Airplane,PIPER,PA-31T2,No,8.0,0.0,0.0,0.0
335,20020917X01807,Accident,1982-02-16,Non-Fatal,Substantial,Airplane,BEECH,90,No,0.0,0.0,0.0,4.0
336,20020917X01911,Accident,1982-02-16,Non-Fatal,Substantial,Airplane,NIHON,YS-11A,No,0.0,0.0,3.0,36.0
337,20020917X02360,Accident,1982-02-17,Non-Fatal,Destroyed,Airplane,CESSNA,152,No,0.0,0.0,0.0,1.0
338,20020917X02176,Accident,1982-02-17,Non-Fatal,Substantial,Airplane,CESSNA,172M,No,0.0,0.0,0.0,2.0
339,20020917X02125,Accident,1982-02-17,Non-Fatal,Substantial,Airplane,PIPER,PA-28RT-201T,No,0.0,1.0,0.0,0.0
340,20020917X02013,Accident,1982-02-17,Non-Fatal,Substantial,Airplane,BELLANCA,7ECA,No,0.0,0.0,0.0,1.0
341,20020917X01928,Accident,1982-02-17,Non-Fatal,Substantial,Airplane,CESSNA,177RG,No,0.0,0.0,0.0,1.0
342,20020917X01927,Accident,1982-02-17,Non-Fatal,Substantial,Airplane,CESSNA,210,No,0.0,0.0,0.0,3.0
343,20020917X01926,Accident,1982-02-17,Non-Fatal,Substantial,Airplane,CESSNA,210,No,0.0,0.0,2.0,0.0
345,20020917X01968,Accident,1982-02-17,Non-Fatal,Substantial,Airplane,PIPER,PA-23,No,0.0,0.0,0.0,6.0
346,20020917X02630,Incident,1982-02-18,Incident,Minor,Airplane,EMBRAER,EMB-11OP1,No,0.0,0.0,0.0,16.0
347,20020917X01987,Accident,1982-02-18,Fatal,Destroyed,Airplane,BEECH,A36,No,1.0,0.0,0.0,0.0
348,20020917X01728,Accident,1982-02-18,Fatal,Destroyed,Airplane,PIPER,PA-28-140,No,1.0,0.0,0.0,0.0
349,20020917X02498,Accident,1982-02-18,Non-Fatal,Substantial,Airplane,CESSNA,T210N,No,0.0,0.0,0.0,1.0
350,20020917X02349,Accident,1982-02-18,Non-Fatal,Substantial,Airplane,GREAT LAKES,2T1A-2,No,0.0,0.0,0.0,1.0
351,20020917X02151,Incident,1982-02-19,Incident,No Damage,Airplane,BOEING,B-727-200,No,0.0,0.0,0.0,83.0
352,20020917X02500,Accident,1982-02-19,Non-Fatal,Substantial,Airplane,PIPER,PA-44-180T,No,0.0,0.0,0.0,3.0
355,20020917X02014,Accident,1982-02-19,Non-Fatal,Substantial,Airplane,CESSNA,172H,No,0.0,0.0,0.0,1.0
356,20020917X01818,Accident,1982-02-19,Non-Fatal,Substantial,Airplane,CESSNA,180,No,0.0,0.0,0.0,1.0
357,20020917X01809,Accident,1982-02-19,Non-Fatal,Substantial,Airplane,CESSNA,172A,No,0.0,0.0,0.0,2.0
358,20020917X01808,Accident,1982-02-19,Non-Fatal,Substantial,Airplane,BEECH,58,No,0.0,0.0,0.0,1.0
359,20020917X02351,Accident,1982-02-19,Non-Fatal,Substantial,Airplane,CESSNA,P206B,No,0.0,0.0,0.0,1.0
361,20020917X01885,Accident,1982-02-19,Non-Fatal,Substantial,Airplane,CESSNA,404,No,0.0,0.0,0.0,7.0
362,20020917X02326,Accident,1982-02-20,Non-Fatal,Destroyed,Airplane,PITTS,51,Yes,0.0,0.0,1.0,0.0
363,20020917X02178,Accident,1982-02-20,Fatal,Destroyed,Airplane,CESSNA,172L,No,1.0,1.0,0.0,0.0
364,20020917X02126,Accident,1982-02-20,Fatal,Destroyed,Airplane,CESSNA,182Q,Yes,2.0,0.0,0.0,0.0
365,20020917X02114,Accident,1982-02-20,Fatal,Destroyed,Airplane,PIPER,PA-36-375,No,1.0,0.0,0.0,0.0
366,20020917X02444,Accident,1982-02-20,Non-Fatal,Substantial,Airplane,PIPER,PA-28-161,No,0.0,0.0,0.0,1.0
367,20020917X02350,Accident,1982-02-20,Non-Fatal,Substantial,Airplane,CESSNA,152,No,0.0,0.0,0.0,1.0
368,20020917X02177,Accident,1982-02-20,Non-Fatal,Substantial,Airplane,CESSNA,172N,No,0.0,0.0,0.0,3.0
369,20020917X02017,Accident,1982-02-20,Non-Fatal,Substantial,Airplane,CESSNA,150M,No,0.0,0.0,0.0,2.0
370,20020917X02015,Accident,1982-02-20,Non-Fatal,Substantial,Airplane,CESSNA,140,No,0.0,0.0,0.0,1.0
371,20020917X01811,Accident,1982-02-20,Non-Fatal,Substantial,Airplane,BEECH,56TC,No,0.0,0.0,0.0,1.0
372,20020917X01810,Accident,1982-02-20,Non-Fatal,Substantial,Airplane,CESSNA,150,No,0.0,0.0,0.0,2.0
373,20020917X01629,Accident,1982-02-20,Non-Fatal,Substantial,Airplane,GRUMMAN,G-21A,No,0.0,0.0,0.0,2.0
374,20020917X02466,Accident,1982-02-21,Non-Fatal,Destroyed,Airplane,PIPER,PA-22-150,No,0.0,2.0,0.0,0.0
375,20020917X02285,Accident,1982-02-21,Non-Fatal,Destroyed,Airplane,PIPER,PA-28-181,No,0.0,4.0,0.0,0.0
376,20020917X02271,Accident,1982-02-21,Fatal,Destroyed,Airplane,PIPER,PA-28-180,No,1.0,0.0,0.0,0.0
377,20020917X01912,Accident,1982-02-21,Fatal,Destroyed,Airplane,DE HAVILLAND,DHC-6,No,1.0,10.0,1.0,0.0
378,20020917X02443,Accident,1982-02-21,Non-Fatal,Substantial,Airplane,GRUMMAN,AA-5A,No,0.0,0.0,0.0,4.0
379,20020917X02441,Accident,1982-02-21,Non-Fatal,Substantial,Airplane,PIPER,PA-32R-301T,No,0.0,0.0,0.0,1.0
380,20020917X02440,Accident,1982-02-21,Non-Fatal,Substantial,Airplane,CESSNA,152,No,0.0,0.0,0.0,1.0
381,20020917X02270,Accident,1982-02-21,Non-Fatal,Substantial,Airplane,CESSNA,172N,No,0.0,0.0,1.0,3.0
382,20020917X02179,Accident,1982-02-21,Non-Fatal,Substantial,Airplane,MOONEY,M-20C,No,0.0,0.0,0.0,1.0
383,20020917X02149,Accident,1982-02-21,Fatal,Substantial,Airplane,BELLANCA,7GCBC,No,2.0,0.0,0.0,0.0
384,20020917X01816,Accident,1982-02-21,Non-Fatal,Substantial,Airplane,PIPER,PA-28-140,No,0.0,0.0,0.0,1.0
385,20020917X01815,Accident,1982-02-21,Non-Fatal,Substantial,Airplane,CESSNA,152,No,0.0,0.0,0.0,1.0
386,20020917X01813,Accident,1982-02-21,Non-Fatal,Substantial,Airplane,FAIRCHILD HILLER,227C,No,0.0,0.0,0.0,4.0
387,20020917X01812,Accident,1982-02-21,Non-Fatal,Substantial,Airplane,BELLANCA,8KCAB,No,0.0,1.0,1.0,0.0
389,20020917X01975,Accident,1982-02-22,Fatal,Destroyed,Airplane,BELLANCA,14-19-3A,No,2.0,0.0,0.0,0.0
390,20020917X02509,Accident,1982-02-22,Non-Fatal,Substantial,Airplane,CESSNA,421C,No,0.0,0.0,0.0,6.0
391,20020917X02019,Accident,1982-02-22,Non-Fatal,Substantial,Airplane,GRUMMAN,G-164A,No,0.0,0.0,0.0,1.0
392,20020917X02018,Accident,1982-02-22,Non-Fatal,Substantial,Airplane,CESSNA,A185F,No,0.0,0.0,0.0,2.0
393,20020917X02016,Accident,1982-02-22,Non-Fatal,Substantial,Airplane,CESSNA,180,No,0.0,0.0,0.0,1.0
394,20020917X01814,Accident,1982-02-22,Non-Fatal,Substantial,Airplane,PIPER,PA-38-112,No,0.0,0.0,0.0,2.0
395,20020917X02352,Accident,1982-02-22,Non-Fatal,Substantial,Airplane,CESSNA,210A,No,0.0,0.0,0.0,1.0
396,20020917X01817,Accident,1982-02-22,Non-Fatal,Substantial,Airplane,PIPER,PA-60,No,0.0,0.0,0.0,1.0
397,20020917X02245,Accident,1982-02-23,Non-Fatal,Destroyed,Airplane,CESSNA,A188B,No,0.0,1.0,0.0,0.0
399,20020917X02446,Accident,1982-02-23,Non-Fatal,Substantial,Airplane,PIPER,PA-60/601P,No,0.0,0.0,0.0,3.0
400,20020917X02020,Accident,1982-02-23,Non-Fatal,Substantial,Airplane,CESSNA,172,No,0.0,0.0,0.0,1.0
401,20020917X01819,Accident,1982-02-23,Non-Fatal,Substantial,Airplane,CESSNA,152II,No,0.0,0.0,0.0,1.0
402,20020917X02367,Accident,1982-02-23,Non-Fatal,Destroyed,Airplane,CESSNA,210,No,0.0,2.0,0.0,0.0
403,20020917X02300,Accident,1982-02-24,Non-Fatal,Destroyed,Airplane,ROCKWELL,COMMANDER 114,No,0.0,2.0,0.0,0.0
404,20020917X02272,Accident,1982-02-24,Fatal,Destroyed,Airplane,BEECH,BE-95-C55,No,1.0,0.0,0.0,0.0
405,20020917X02097,Accident,1982-02-24,Non-Fatal,Destroyed,Airplane,CESSNA,150,No,0.0,0.0,0.0,2.0
406,20020917X02021,Accident,1982-02-24,Non-Fatal,Destroyed,Airplane,CESSNA,172,No,0.0,0.0,0.0,3.0
407,20020917X01898,Incident,1982-02-24,Incident,No Damage,Airplane,SWEARINGEN,SA-227,No,0.0,0.0,0.0,12.0
408,20020917X02626,Accident,1982-02-24,Non-Fatal,Substantial,Airplane,WEATHERLY,201C,No,0.0,0.0,0.0,1.0
409,20020917X02501,Accident,1982-02-24,Non-Fatal,Substantial,Airplane,CESSNA,310Q,No,0.0,0.0,0.0,2.0
410,20020917X01820,Accident,1982-02-24,Non-Fatal,Substantial,Airplane,CESSNA,414,No,0.0,0.0,0.0,1.0
411,20020917X01671,Accident,1982-02-24,Non-Fatal,Substantial,Airplane,EAGLE,DW-1,No,0.0,0.0,0.0,1.0
412,20020917X01729,Accident,1982-02-25,Fatal,Destroyed,Airplane,CESSNA,210L,No,4.0,0.0,0.0,0.0
413,20020917X02586,Accident,1982-02-25,Non-Fatal,Substantial,Airplane,PIPER,PA-28-181,No,0.0,0.0,0.0,2.0
414,20020917X02030,Accident,1982-02-25,Non-Fatal,Substantial,Airplane,CESSNA,421B,No,0.0,0.0,0.0,3.0
415,20020917X01823,Accident,1982-02-25,Non-Fatal,Substantial,Airplane,BEECH,23,No,0.0,0.0,0.0,2.0
416,20020917X02145,Accident,1982-02-25,Non-Fatal,Substantial,Airplane,PIPER,PA-23,No,0.0,0.0,0.0,5.0
417,20020917X02112,Accident,1982-02-25,Non-Fatal,Substantial,Airplane,BEECH,D18S,No,0.0,0.0,0.0,1.0
419,20020917X01770,Incident,1982-02-26,Incident,Minor,Airplane,BEECH,B90,No,0.0,0.0,0.0,3.0
420,20020917X02445,Accident,1982-02-26,Non-Fatal,Substantial,Airplane,CESSNA,152,No,0.0,0.0,0.0,1.0
421,20020917X01821,Accident,1982-02-26,Non-Fatal,Substantial,Airplane,CESSNA,150,Yes,0.0,0.0,0.0,1.0
422,20020917X01630,Accident,1982-02-26,Non-Fatal,Substantial,Airplane,PIPER,PA-20,No,0.0,0.0,0.0,2.0
423,20020917X02299,Accident,1982-02-26,Non-Fatal,Substantial,Airplane,CESSNA,182C,No,0.0,0.0,1.0,0.0
424,20020917X02354,Accident,1982-02-27,Non-Fatal,Destroyed,Airplane,CESSNA,152,No,0.0,0.0,0.0,1.0
425,20020917X02337,Incident,1982-02-27,Incident,Minor,Airplane,AERONCA,11AC,No,0.0,0.0,1.0,0.0
426,20020917X02314,Accident,1982-02-27,Fatal,Destroyed,Airplane,BEECH,T-34B,No,1.0,0.0,0.0,0.0
427,20020917X02540,Accident,1982-02-27,Non-Fatal,Substantial,Airplane,CESSNA,150G,No,0.0,1.0,0.0,0.0
428,20020917X02492,Accident,1982-02-27,Non-Fatal,Substantial,Airplane,PIPER,PA-38-112,No,0.0,0.0,0.0,2.0
429,20020917X02356,Accident,1982-02-27,Non-Fatal,Substantial,Airplane,CESSNA,170,No,0.0,0.0,1.0,0.0
431,20020917X02323,Accident,1982-02-27,Non-Fatal,Substantial,Airplane,CESSNA,320C,No,0.0,0.0,0.0,3.0
432,20020917X02022,Accident,1982-02-27,Non-Fatal,Substantial,Airplane,CESSNA,T210M,No,0.0,0.0,0.0,2.0
434,20020917X01822,Accident,1982-02-27,Non-Fatal,Substantial,Airplane,CESSNA,152,No,0.0,0.0,0.0,2.0
435,20020917X02273,Accident,1982-02-28,Fatal,Destroyed,Airplane,CESSNA,T21OL,No,6.0,0.0,0.0,0.0
437,20020917X01731,Accident,1982-02-28,Fatal,Destroyed,Airplane,PIPER,PA-32-260,No,4.0,0.0,0.0,0.0
438,20020917X02587,Accident,1982-02-28,Non-Fatal,Substantial,Airplane,CESSNA,172N,No,0.0,0.0,0.0,2.0
439,20020917X02357,Accident,1982-02-28,Non-Fatal,Substantial,Airplane,CESSNA,172L,No,0.0,0.0,0.0,2.0
441,20020917X02180,Accident,1982-02-28,Non-Fatal,Substantial,Airplane,PIPER,J3-F65,No,0.0,0.0,1.0,1.0
442,20020917X02094,Accident,1982-02-28,Non-Fatal,Substantial,Airplane,CESSNA,140A,No,0.0,1.0,0.0,0.0
444,20020917X02027,Accident,1982-02-28,Non-Fatal,Substantial,Airplane,CESSNA,152,No,0.0,0.0,0.0,2.0
447,20020917X01672,Accident,1982-03-01,Non-Fatal,Destroyed,Airplane,HOMEBUILT,PDQ-2,Yes,0.0,0.0,1.0,0.0
448,20020917X02199,Accident,1982-03-01,Non-Fatal,Substantial,Airplane,PIPER,PA-28-161,No,0.0,0.0,0.0,2.0
449,20020917X02058,Accident,1982-03-01,Non-Fatal,Substantial,Airplane,PIPER,PA-25-235C,No,0.0,0.0,0.0,1.0
450,20020917X02028,Accident,1982-03-01,Non-Fatal,Substantial,Airplane,BELLANCA,8GCBC,No,0.0,0.0,0.0,1.0
451,20020917X02024,Accident,1982-03-01,Non-Fatal,Substantial,Airplane,PIPER,PA-38-112,No,0.0,0.0,0.0,1.0
453,20020917X02029,Accident,1982-03-01,Non-Fatal,Substantial,Airplane,CESSNA,U206,No,0.0,0.0,0.0,2.0
454,20020917X02550,Accident,1982-03-02,Fatal,Destroyed,Airplane,CESSNA,A152,No,2.0,0.0,0.0,0.0
455,20020917X02474,Accident,1982-03-02,Fatal,Destroyed,Airplane,ERCOUPE,415-C,No,1.0,0.0,0.0,0.0
457,20020917X02504,Accident,1982-03-02,Non-Fatal,Substantial,Airplane,CESSNA,182RG,No,0.0,0.0,0.0,4.0
458,20020917X02287,Accident,1982-03-02,Non-Fatal,Substantial,Airplane,BEECH,35-B33,No,0.0,0.0,1.0,3.0
459,20020917X02184,Accident,1982-03-02,Non-Fatal,Substantial,Airplane,PIPER,J3F-65,No,0.0,0.0,2.0,0.0
460,20020917X01675,Accident,1982-03-02,Non-Fatal,Substantial,Airplane,MOONEY,M20F,No,0.0,0.0,0.0,1.0
462,20020917X01632,Accident,1982-03-02,Non-Fatal,Substantial,Airplane,PIPER,PA-18,No,0.0,0.0,0.0,2.0
464,20020917X02358,Accident,1982-03-02,Fatal,Destroyed,Airplane,CESSNA,150,No,1.0,0.0,0.0,0.0
466,20020917X02502,Accident,1982-03-03,Non-Fatal,Substantial,Airplane,CESSNA,172RG,No,0.0,0.0,0.0,2.0
467,20020917X02031,Accident,1982-03-03,Non-Fatal,Substantial,Airplane,CESSNA,P210N,No,0.0,0.0,4.0,0.0
468,20020917X01631,Accident,1982-03-03,Non-Fatal,Substantial,Airplane,CESSNA,170,No,0.0,0.0,0.0,1.0
469,20020917X02037,Accident,1982-03-03,Non-Fatal,Substantial,Airplane,PIPER,PA-32-300,No,0.0,0.0,0.0,3.0
470,20020917X02183,Accident,1982-03-04,Non-Fatal,Destroyed,Airplane,BEECH,B35,No,0.0,0.0,0.0,1.0
