,Event.Id,Investigation.Type,Event.Date,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Amateur.Built,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured
76974,20150506X00432,Accident,2015-05-05,Non-Fatal,Substantial,Helicopter,HUGHES,TH 55,No,0.0,1.0,0.0,1.0
76980,20150507X30300,Accident,2015-05-06,Non-Fatal,Substantial,Helicopter,ENSTROM,F-28F,No,0.0,0.0,2.0,0.0
76984,20150513X01138,Accident,2015-05-07,Non-Fatal,Substantial,Helicopter,BELL,206L 3,No,0.0,0.0,0.0,2.0
76990,20150511X95737,Accident,2015-05-08,Non-Fatal,Substantial,Helicopter,GARLICK,UH-1B,No,0.0,1.0,0.0,0.0
77003,20150514X13321,Accident,2015-05-13,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,No,0.0,0.0,0.0,1.0
77026,20150518X11429,Accident,2015-05-18,Non-Fatal,Destroyed,Helicopter,HUGHES,369,No,0.0,0.0,2.0,0.0
77032,20150521X33954,Accident,2015-05-20,Non-Fatal,Substantial,Helicopter,BELL,206L-3,No,0.0,0.0,0.0,1.0
77061,20150527X24117,Accident,2015-05-27,Fatal,Substantial,Helicopter,HILLER,UH 12E,No,1.0,0.0,0.0,0.0
77072,20150529X71134,Accident,2015-05-28,Non-Fatal,Substantial,Helicopter,BELL,47G 3B 1,No,0.0,0.0,0.0,1.0
77073,20150601X34243,Accident,2015-05-28,Fatal,Substantial,Helicopter,ROBINSON,R22 - BETA,No,1.0,0.0,0.0,0.0
77080,20150602X51758,Accident,2015-05-29,Non-Fatal,Substantial,Helicopter,BELL,206 - B11,No,0.0,0.0,0.0,2.0
77093,20150604X72128,Accident,2015-05-31,Non-Fatal,Substantial,Helicopter,GARLICK HELICOPTERS INC,UH 1H,No,0.0,0.0,0.0,1.0
77104,20150604X51830,Accident,2015-06-02,Non-Fatal,Substantial,Helicopter,BELL,206 L4,No,0.0,0.0,0.0,1.0
77129,20150608X53453,Accident,2015-06-06,Fatal,Substantial,Helicopter,BELL HELICOPTER CO,206B,No,1.0,0.0,0.0,0.0
77144,20150609X15345,Accident,2015-06-08,Non-Fatal,Substantial,Helicopter,BELL,407,No,0.0,0.0,0.0,5.0
77175,20150615X91500,Accident,2015-06-14,Non-Fatal,Substantial,Helicopter,CONTINENTAL COPTERS INC.,TOMCAT MK5A,No,0.0,0.0,0.0,1.0
77179,20150617X13043,Accident,2015-06-14,Fatal,Substantial,Helicopter,ROBINSON,R44 - UNDESIGNAT,No,1.0,0.0,0.0,0.0
77180,20150617X30910,Accident,2015-06-14,Non-Fatal,Substantial,Helicopter,ENSTROM,F 28C,No,0.0,0.0,0.0,2.0
77184,20150625X05216,Accident,2015-06-16,Fatal,Destroyed,Helicopter,BELL,206B,No,3.0,0.0,0.0,0.0
77198,20150620X32952,Accident,2015-06-20,Fatal,Substantial,Helicopter,BELL,47G 5,No,1.0,0.0,0.0,0.0
77209,20150629X52446,Accident,2015-06-21,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,No,0.0,0.0,0.0,1.0
77230,20150701X93948,Accident,2015-06-25,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,0.0,0.0,0.0,1.0
77242,20150629X82450,Accident,2015-06-27,Fatal,Substantial,Helicopter,ROBINSON,R44 - II,No,3.0,0.0,0.0,0.0
77250,20150702X05414,Accident,2015-06-28,Non-Fatal,Substantial,Helicopter,BELL,407 - NO SERIES,No,0.0,0.0,1.0,0.0
77254,20150629X71354,Accident,2015-06-29,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,0.0,2.0,0.0,0.0
77258,20150713X90955,Incident,2015-06-29,Not Mentioned,Minor,Helicopter,ROBINSON,R-22 BETA II,No,0.0,0.0,0.0,0.0
77268,20150701X20227,Accident,2015-07-01,Fatal,Destroyed,Helicopter,HUGHES,269C,No,2.0,0.0,0.0,0.0
77273,20150702X24434,Accident,2015-07-02,Fatal,Destroyed,Helicopter,SCHWEIZER,269C,No,2.0,0.0,0.0,0.0
77279,20150723X10513,Accident,2015-07-02,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,No,0.0,0.0,0.0,1.0
77280,20150703X00859,Accident,2015-07-03,Fatal,Destroyed,Helicopter,AIRBUS HELICOPTERS INC,AS350B3E,No,1.0,0.0,2.0,0.0
77290,20150722X52014,Accident,2015-07-03,Non-Fatal,Substantial,Helicopter,EUROCOPTER,EC 130 B4,No,0.0,0.0,0.0,5.0
77309,20150728X50123,Accident,2015-07-07,Non-Fatal,Substantial,Helicopter,ROBINSON,R66,No,0.0,0.0,2.0,0.0
77319,20150715X13850,Accident,2015-07-09,Fatal,Substantial,Helicopter,BELL,407 - NO SERIES,No,2.0,1.0,1.0,3.0
77330,20150622X33904,Accident,2015-07-12,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,0.0,1.0,1.0,0.0
77331,20150713X14241,Accident,2015-07-12,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R44,No,0.0,0.0,0.0,1.0
77337,20150714X35046,Accident,2015-07-13,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,0.0,0.0,0.0,2.0
77349,20150818X05655,Accident,2015-07-15,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R44,No,0.0,0.0,0.0,1.0
77356,20150819X72333,Accident,2015-07-16,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,No,0.0,3.0,0.0,0.0
77385,20150721X35946,Accident,2015-07-21,Non-Fatal,Destroyed,Helicopter,GARLICK,UH1H,No,0.0,1.0,0.0,0.0
77387,20150723X45724,Accident,2015-07-21,Non-Fatal,Substantial,Helicopter,HUGHES,269C,No,0.0,0.0,0.0,2.0
77400,20150804X60352,Accident,2015-07-22,Non-Fatal,Substantial,Helicopter,BELL,407 - NO SERIES,No,0.0,1.0,0.0,0.0
77405,20150727X40532,Accident,2015-07-23,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R-22,No,0.0,0.0,0.0,2.0
77414,20150724X55322,Accident,2015-07-24,Non-Fatal,Substantial,Helicopter,MD HELICOPTER INC,369FF,No,0.0,0.0,0.0,3.0
77416,20150728X31412,Accident,2015-07-24,Non-Fatal,Substantial,Helicopter,BELL,47G 4A,No,0.0,0.0,0.0,1.0
77427,20150728X25319,Accident,2015-07-25,Non-Fatal,Substantial,Helicopter,BELL,47G,No,0.0,1.0,0.0,0.0
77448,20150729X23324,Accident,2015-07-29,Non-Fatal,Substantial,Helicopter,SONTONASTASO,MOSQUITO,Yes,0.0,0.0,0.0,1.0
77451,20150730X12436,Accident,2015-07-29,Non-Fatal,Substantial,Helicopter,AIRBUS,AS350-B2,No,0.0,1.0,0.0,1.0
77479,20150805X95912,Accident,2015-08-03,Non-Fatal,Substantial,Helicopter,BELL,47G 3B 1,No,0.0,0.0,0.0,1.0
77487,20151007X92401,Accident,2015-08-04,Non-Fatal,Substantial,Helicopter,HUGHES,369,No,0.0,2.0,0.0,0.0
77490,20150806X44006,Accident,2015-08-05,Non-Fatal,Destroyed,Helicopter,HUGHES,269B,No,0.0,0.0,1.0,0.0
77495,20150806X82855,Accident,2015-08-05,Non-Fatal,Substantial,Helicopter,MD HELICOPTER INC,369E,No,0.0,1.0,0.0,0.0
77503,20150811X15940,Accident,2015-08-07,Non-Fatal,Destroyed,Helicopter,ROBINSON,R44,No,0.0,1.0,0.0,0.0
77506,20150818X32201,Accident,2015-08-07,Non-Fatal,Substantial,Helicopter,BELL,206 - L1,No,0.0,2.0,0.0,0.0
77533,20150812X10003,Accident,2015-08-11,Non-Fatal,Substantial,Helicopter,BELL,47D1,No,0.0,0.0,0.0,2.0
77540,20150814X24105,Accident,2015-08-12,Not Mentioned,Destroyed,Helicopter,SIKORSKY,S76 - C,No,0.0,0.0,0.0,0.0
77545,20150817X35859,Accident,2015-08-13,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,0.0,2.0,0.0,0.0
77551,20150817X61230,Accident,2015-08-14,Fatal,Destroyed,Helicopter,ROBINSON,R44 - II,No,1.0,0.0,2.0,0.0
77555,20150824X33328,Accident,2015-08-14,Fatal,Destroyed,Helicopter,ROBINSON,R44,No,1.0,0.0,2.0,0.0
77580,20150819X23543,Accident,2015-08-17,Non-Fatal,Substantial,Helicopter,BELL,412,No,0.0,1.0,0.0,2.0
77583,20150818X63732,Accident,2015-08-18,Non-Fatal,Substantial,Helicopter,SCHWEIZER,269C,No,0.0,1.0,0.0,1.0
77584,20150819X82129,Accident,2015-08-18,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,R22,No,0.0,0.0,0.0,2.0
77587,20150820X20604,Accident,2015-08-18,Non-Fatal,Substantial,Helicopter,BELL,206B,No,0.0,0.0,0.0,1.0
77590,20150827X20826,Accident,2015-08-19,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,0.0,1.0,0.0,1.0
77593,20150820X74555,Accident,2015-08-20,Non-Fatal,Substantial,Helicopter,SIKORSKY,S 61A,No,0.0,1.0,0.0,1.0
77598,20150901X73122,Accident,2015-08-21,Non-Fatal,Substantial,Helicopter,BELL HELICOPTER TEXTRON CANADA,429,No,0.0,0.0,0.0,3.0
77600,20150902X03440,Accident,2015-08-21,Non-Fatal,Substantial,Helicopter,BURNS,Mini 500,Yes,0.0,0.0,0.0,1.0
77602,20150902X14701,Accident,2015-08-22,Non-Fatal,Destroyed,Helicopter,ROBINSON,R44,No,0.0,1.0,0.0,1.0
77603,20150823X74316,Accident,2015-08-22,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,No,0.0,0.0,2.0,0.0
77613,20150824X75351,Accident,2015-08-23,Non-Fatal,Substantial,Helicopter,SCHWEIZER,269C - UNDESIGNAT,No,0.0,1.0,0.0,1.0
77618,20150825X45052,Accident,2015-08-25,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,No,0.0,1.0,0.0,0.0
77642,20150828X82523,Accident,2015-08-28,Non-Fatal,Substantial,Helicopter,ROBINSON,R44 II,No,0.0,3.0,3.0,0.0
77664,20150909X05011,Accident,2015-09-01,Non-Fatal,Substantial,Helicopter,BELL,206L-3,No,0.0,3.0,0.0,0.0
77669,20151002X00617,Accident,2015-09-02,Not Mentioned,Substantial,Helicopter,BELL,206B,No,0.0,0.0,0.0,0.0
77670,20150903X31635,Accident,2015-09-03,Non-Fatal,Substantial,Helicopter,MCDONNELL DOUGLAS HELICOPTER,369E,No,0.0,0.0,1.0,0.0
77674,20150903X44600,Accident,2015-09-03,Fatal,Destroyed,Helicopter,HUGHES,369HS,No,1.0,0.0,1.0,0.0
77704,20150915X30504,Accident,2015-09-09,Non-Fatal,Substantial,Helicopter,AIRBUS,AS350,No,0.0,0.0,0.0,2.0
77705,20160411X70823,Accident,2015-09-09,Fatal,No Damage,Helicopter,ROBINSON,R44,No,2.0,0.0,0.0,0.0
77719,20150914X44239,Accident,2015-09-12,Non-Fatal,Substantial,Helicopter,GUISINGER GARY G,BABY BELLE,Yes,0.0,1.0,0.0,1.0
77726,20151002X31833,Accident,2015-09-13,Fatal,Substantial,Helicopter,BELL,407,No,4.0,0.0,0.0,0.0
77730,20151008X91922,Accident,2015-09-14,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,No,0.0,0.0,0.0,2.0
77743,20150919X00213,Accident,2015-09-18,Non-Fatal,Substantial,Helicopter,SCHWEIZER,269C,No,0.0,1.0,0.0,0.0
77747,20150921X21024,Accident,2015-09-19,Non-Fatal,Substantial,Helicopter,HUGHES,269B,No,0.0,2.0,0.0,0.0
77749,20150922X33847,Accident,2015-09-19,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R44,No,0.0,0.0,0.0,1.0
77759,20150925X25906,Accident,2015-09-20,Non-Fatal,Destroyed,Helicopter,BELL,206,No,0.0,0.0,0.0,1.0
77772,20150929X53540,Accident,2015-09-22,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R44,No,0.0,0.0,0.0,2.0
77774,20150924X44711,Accident,2015-09-23,Fatal,Destroyed,Helicopter,BELL,206,No,4.0,0.0,0.0,0.0
77781,20150925X44635,Accident,2015-09-24,Non-Fatal,Substantial,Helicopter,BELL,206B,No,0.0,0.0,1.0,0.0
77786,20151007X80252,Accident,2015-09-24,Non-Fatal,Substantial,Helicopter,BELL,206,No,0.0,0.0,0.0,5.0
77787,20151105X60646,Accident,2015-09-24,Non-Fatal,Substantial,Helicopter,BELL,407,No,0.0,0.0,0.0,5.0
77788,20150925X54046,Accident,2015-09-25,Non-Fatal,Substantial,Helicopter,HUGHES,269,No,0.0,0.0,2.0,0.0
77836,20151005X73730,Accident,2015-10-05,Non-Fatal,Substantial,Helicopter,BELL,47G,No,0.0,1.0,0.0,0.0
77838,20151006X02643,Accident,2015-10-05,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,No,0.0,0.0,0.0,1.0
77841,20151007X22546,Accident,2015-10-05,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R44,No,0.0,2.0,2.0,0.0
77845,20151007X90503,Accident,2015-10-06,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,No,0.0,0.0,0.0,1.0
77846,20151013X15100,Accident,2015-10-06,Fatal,Destroyed,Helicopter,BELL,430,No,2.0,0.0,0.0,0.0
77895,20151015X81026,Accident,2015-10-15,Non-Fatal,Substantial,Helicopter,BELL,206L 3,No,0.0,0.0,0.0,1.0
77911,20151119X45914,Accident,2015-10-18,Non-Fatal,Substantial,Helicopter,BELL,47G,No,0.0,0.0,0.0,1.0
77916,20151209X92855,Accident,2015-10-20,Non-Fatal,Substantial,Helicopter,BELL,206,No,0.0,0.0,0.0,1.0
77936,20151029X24739,Accident,2015-10-24,Non-Fatal,Substantial,Helicopter,AMERICAN EUROCOPTER LLC,AS350B3,No,0.0,0.0,0.0,3.0
77940,20151124X23503,Accident,2015-10-25,Fatal,Substantial,Helicopter,ROBINSON,R44,No,1.0,1.0,0.0,0.0
77945,20151027X81925,Accident,2015-10-27,Non-Fatal,Substantial,Helicopter,AIRBUS,AS350,No,0.0,0.0,0.0,1.0
77947,20151029X04311,Accident,2015-10-28,Fatal,No Damage,Helicopter,BELL,206B,No,1.0,0.0,0.0,0.0
77950,20151102X93015,Accident,2015-10-30,Fatal,Destroyed,Helicopter,BELL HELICOPTER TEXTRON INC,609,No,2.0,0.0,0.0,0.0
77953,20151104X84701,Accident,2015-10-30,Non-Fatal,Substantial,Helicopter,BELL,407,No,0.0,0.0,0.0,1.0
77954,20151102X41519,Accident,2015-10-30,Non-Fatal,Substantial,Helicopter,HUGHES,369D,No,0.0,0.0,0.0,1.0
77964,20151103X11156,Accident,2015-11-02,Non-Fatal,Substantial,Helicopter,BELL,206B,No,0.0,1.0,0.0,0.0
77967,20151104X14945,Accident,2015-11-03,Non-Fatal,Substantial,Helicopter,BELL,407,No,0.0,0.0,0.0,3.0
77971,20151103X52016,Accident,2015-11-03,Non-Fatal,Substantial,Helicopter,MD HELICOPTER,369D,No,0.0,0.0,0.0,1.0
77975,20151110X43151,Accident,2015-11-04,Non-Fatal,Substantial,Helicopter,SCHWEIZER,269C 1,No,0.0,0.0,0.0,1.0
77985,20151204X43427,Accident,2015-11-06,Non-Fatal,Substantial,Helicopter,EUROCOPTER DEUTSCHLAND GMBH,EC 135,No,0.0,0.0,0.0,4.0
78003,20151123X63526,Accident,2015-11-11,Non-Fatal,Substantial,Helicopter,ROBINSON,R66,No,0.0,0.0,0.0,2.0
78007,20151116X85351,Accident,2015-11-13,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,No,0.0,1.0,2.0,1.0
78010,20151030X93614,Accident,2015-11-14,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22 BETA,No,0.0,1.0,0.0,0.0
78021,20151120X64809,Accident,2015-11-16,Non-Fatal,Substantial,Helicopter,EUROCOPTER,EC120B,No,0.0,0.0,0.0,2.0
78025,20151118X20221,Accident,2015-11-17,Fatal,Destroyed,Helicopter,BELL,206,No,3.0,0.0,0.0,0.0
78029,20151118X05037,Accident,2015-11-19,Fatal,Substantial,Helicopter,AIRBUS HELICOPTERS,AS350B3E,No,2.0,0.0,0.0,0.0
78032,20151119X93456,Accident,2015-11-19,Non-Fatal,Substantial,Helicopter,AIRBUS,EC135,No,0.0,0.0,0.0,5.0
78038,20151123X54714,Accident,2015-11-21,Non-Fatal,Substantial,Helicopter,BELL,407,No,0.0,0.0,0.0,3.0
78041,20151202X05945,Accident,2015-11-21,Fatal,Substantial,Helicopter,EUROCOPTER,AS350,No,7.0,0.0,0.0,0.0
78044,20151124X35420,Accident,2015-11-22,Fatal,Destroyed,Helicopter,ROBINSON,R22,No,2.0,0.0,0.0,0.0
78051,20151124X85143,Accident,2015-11-24,Non-Fatal,Substantial,Helicopter,HUGHES,369D,No,0.0,0.0,0.0,1.0
78058,20151201X72017,Accident,2015-11-26,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,No,0.0,0.0,0.0,4.0
78069,20151202X00813,Accident,2015-12-01,Non-Fatal,Substantial,Helicopter,ROBINSON,R22,No,0.0,1.0,1.0,0.0
78089,20151210X10250,Incident,2015-12-06,Not Mentioned,No Damage,Helicopter,SIKORSKY,S92,No,0.0,0.0,0.0,0.0
78093,20151208X01729,Accident,2015-12-07,Non-Fatal,Substantial,Helicopter,MCDONNELL DOUGLAS HELICOPTER,600N,No,0.0,2.0,0.0,0.0
78096,20151210X75818,Accident,2015-12-09,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R44,No,0.0,0.0,0.0,1.0
78102,20151217X60832,Accident,2015-12-10,Not Mentioned,Substantial,Helicopter,ENSTROM,280,No,0.0,0.0,0.0,0.0
78104,20151211X13514,Accident,2015-12-11,Fatal,Destroyed,Helicopter,BELL,407,No,4.0,0.0,0.0,0.0
78115,20151217X21921,Accident,2015-12-12,Fatal,Substantial,Helicopter,BELL,206,No,2.0,0.0,0.0,0.0
78127,20151216X13718,Accident,2015-12-16,Fatal,Substantial,Helicopter,AIRBUS HELICOPTERS,AS350,No,2.0,0.0,1.0,0.0
78129,20151217X15124,Accident,2015-12-16,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,No,0.0,0.0,0.0,3.0
78130,20151222X41221,Accident,2015-12-16,Non-Fatal,Substantial,Helicopter,BELL,407,No,0.0,0.0,1.0,2.0
78148,20160114X10042,Accident,2015-12-22,Non-Fatal,Destroyed,Helicopter,SCHWEIZER,269C,No,0.0,1.0,0.0,0.0
78174,20160106X93154,Accident,2016-01-01,Non-Fatal,Destroyed,Helicopter,BELL,429,No,0.0,0.0,2.0,0.0
78194,20160112X20411,Incident,2016-01-07,Non-Fatal,No Damage,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,No,0.0,0.0,0.0,2.0
78208,20160119X41608,Accident,2016-01-13,Non-Fatal,Substantial,Helicopter,ENSTROM,F-28,No,0.0,0.0,1.0,1.0
78222,20160203X31618,Accident,2016-01-17,Non-Fatal,Substantial,Helicopter,TUCKER MITCHEL C,H 13,Yes,0.0,0.0,0.0,1.0
78225,20160119X14513,Accident,2016-01-18,Non-Fatal,Substantial,Helicopter,AIRBUS,EC130,No,0.0,0.0,7.0,0.0
78237,20160125X32433,Accident,2016-01-22,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22,No,0.0,1.0,0.0,0.0
78239,20160208X24323,Accident,2016-01-22,Non-Fatal,Substantial,Helicopter,ENSTROM,280,No,0.0,0.0,0.0,1.0
78244,20160126X02541,Accident,2016-01-25,Non-Fatal,Substantial,Helicopter,ENSTROM,280,No,0.0,1.0,0.0,0.0
78249,20160127X34458,Accident,2016-01-27,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22,No,0.0,0.0,0.0,2.0
78252,20160129X20531,Accident,2016-01-27,Fatal,Substantial,Helicopter,MCDONNELL DOUGLAS,MD-600,No,5.0,0.0,0.0,0.0
78259,20160201X64621,Accident,2016-01-29,Non-Fatal,Substantial,Helicopter,EUROCOPTER FRANCE,EC 130 B4,No,0.0,0.0,0.0,3.0
78265,20160201X01857,Accident,2016-01-30,Non-Fatal,Substantial,Helicopter,HELICOPTERES GUIMBAL,CABRI,No,0.0,0.0,0.0,2.0
78278,20160202X93521,Accident,2016-02-02,Non-Fatal,Destroyed,Helicopter,ROBINSON,R66,No,0.0,0.0,2.0,0.0
78281,20160203X15227,Incident,2016-02-03,Not Mentioned,Substantial,Helicopter,SIKORSKY,S76,No,0.0,0.0,0.0,0.0
78288,20160309X75504,Accident,2016-02-05,Non-Fatal,Substantial,Helicopter,MCDONNELL DOUGLAS HELICOPTER,600N,No,0.0,0.0,0.0,1.0
78289,20191003X74128,Accident,2016-02-05,Non-Fatal,Substantial,Helicopter,ROBINSON,R22,No,0.0,0.0,0.0,2.0
78290,20160209X75436,Accident,2016-02-06,Non-Fatal,Substantial,Helicopter,BELL,206,No,0.0,0.0,1.0,1.0
78291,20160216X34107,Accident,2016-02-06,Fatal,Destroyed,Helicopter,BELL,206,No,1.0,0.0,0.0,0.0
78307,20160216X82609,Accident,2016-02-12,Non-Fatal,Substantial,Helicopter,ENSTROM,TH-180,No,0.0,0.0,0.0,1.0
78312,20160213X75718,Accident,2016-02-13,Non-Fatal,Substantial,Helicopter,BELL,47G 3B 1,No,0.0,2.0,0.0,0.0
78325,20160218X71040,Accident,2016-02-18,Fatal,Substantial,Helicopter,BELL,206B,No,1.0,1.0,3.0,0.0
78336,20160224X04410,Accident,2016-02-23,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER CO,R66,No,0.0,0.0,0.0,1.0
78347,20160314X94921,Accident,2016-02-24,Fatal,Substantial,Helicopter,ENSTROM,F28,No,1.0,1.0,0.0,0.0
78371,20160302X71152,Accident,2016-03-02,Non-Fatal,Substantial,Helicopter,BELL,47,No,0.0,1.0,0.0,0.0
78417,20160317X73352,Accident,2016-03-17,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,R22,No,0.0,0.0,0.0,1.0
78438,20160324X85218,Accident,2016-03-22,Fatal,Destroyed,Helicopter,BELL,206B III,No,3.0,0.0,1.0,0.0
78440,20160405X20322,Accident,2016-03-22,Fatal,Substantial,Helicopter,BELL,206,No,3.0,0.0,0.0,0.0
78444,20160324X73958,Accident,2016-03-23,Non-Fatal,Substantial,Helicopter,ROBINSON,R44,No,0.0,1.0,0.0,0.0
78451,20160329X13001,Accident,2016-03-25,Non-Fatal,Substantial,Helicopter,BRANTLY,B 2B,No,0.0,0.0,1.0,0.0
78453,20160329X64240,Accident,2016-03-25,Fatal,Destroyed,Helicopter,BELL,206,No,1.0,0.0,0.0,0.0
78458,20160326X80544,Accident,2016-03-26,Fatal,Substantial,Helicopter,EUROCOPTER,AS 350 B2,No,4.0,0.0,0.0,0.0
78464,20160328X33033,Accident,2016-03-26,Non-Fatal,Substantial,Helicopter,ENSTROM,F280,No,0.0,0.0,0.0,2.0
78466,20160329X34312,Accident,2016-03-26,Non-Fatal,Substantial,Helicopter,BELL,206B,No,0.0,1.0,0.0,0.0
78467,20160329X65507,Accident,2016-03-26,Non-Fatal,Substantial,Helicopter,HUGHES,369,No,0.0,0.0,0.0,1.0
78473,20160328X03918,Accident,2016-03-27,Fatal,Destroyed,Helicopter,ROBINSON,R44,No,1.0,0.0,0.0,0.0
78493,20160411X82556,Accident,2016-04-02,Non-Fatal,Destroyed,Helicopter,ROBINSON HELICOPTER COMPANY,R44 II,No,0.0,0.0,1.0,3.0
78501,20160404X74644,Accident,2016-04-04,Fatal,Destroyed,Helicopter,BELL,206,No,5.0,0.0,0.0,0.0
78508,20160412X90826,Incident,2016-04-06,Non-Fatal,Minor,Helicopter,ROBINSON,R22 BETA,No,0.0,0.0,0.0,2.0
78509,20160407X72917,Accident,2016-04-06,Non-Fatal,Substantial,Helicopter,BELL,206,No,0.0,1.0,0.0,0.0
78510,20160411X10952,Accident,2016-04-07,Non-Fatal,Substantial,Helicopter,MCDONNELL DOUGLAS HELICOPTER,369E,No,0.0,0.0,2.0,0.0
78514,20180509X55948,Accident,2016-04-07,Non-Fatal,Substantial,Helicopter,AGUSTAWESTLAND PHILADELPHIA,AW139,No,0.0,0.0,0.0,9.0
78518,20160411X25201,Accident,2016-04-08,Non-Fatal,Substantial,Helicopter,HUGHES,369,No,0.0,0.0,1.0,0.0
78544,20160415X13505,Accident,2016-04-15,Non-Fatal,Substantial,Helicopter,EUROCOPTER FRANCE,AS350,No,0.0,0.0,0.0,4.0
78546,20160416X61819,Accident,2016-04-16,Non-Fatal,Destroyed,Helicopter,BELL,206,No,0.0,0.0,0.0,3.0
78553,20160419X34935,Accident,2016-04-18,Non-Fatal,Substantial,Helicopter,BELL,206,No,0.0,1.0,0.0,0.0
78555,20160419X90934,Accident,2016-04-18,Fatal,Substantial,Helicopter,ROBINSON,R66,No,3.0,0.0,0.0,0.0
78565,20160420X52442,Accident,2016-04-20,Non-Fatal,Substantial,Helicopter,BELL,47D1,No,0.0,0.0,0.0,2.0
78570,20160421X11602,Accident,2016-04-21,Non-Fatal,Destroyed,Helicopter,BELL,47G-2A,No,0.0,0.0,1.0,0.0
78576,20160425X71401,Accident,2016-04-22,Non-Fatal,Substantial,Helicopter,HELICYCLE/MORRISEY RR,RM-1,Yes,0.0,1.0,0.0,0.0
78596,20160426X20123,Accident,2016-04-25,Non-Fatal,Substantial,Helicopter,BELL HELICOPTER TEXTRON CANADA,206 L4,No,0.0,0.0,0.0,3.0
78600,20160723X95223,Accident,2016-04-26,Non-Fatal,Substantial,Helicopter,EUROCOPTER DEUTSCHLAND GMBH,MBB BK 117 C-2,No,0.0,0.0,0.0,5.0
78602,20160506X90816,Accident,2016-04-27,Not Mentioned,Substantial,Helicopter,ROBINSON,R44,No,0.0,0.0,0.0,0.0
78607,20160531X05632,Accident,2016-04-28,Non-Fatal,Substantial,Helicopter,SIKORSKY,S76,No,0.0,0.0,0.0,11.0
78608,20161019X43919,Accident,2016-04-28,Non-Fatal,Substantial,Helicopter,SIKORSKY,S76,No,0.0,0.0,0.0,11.0
78612,20160505X23224,Accident,2016-04-29,Non-Fatal,Substantial,Helicopter,BELL,47G 5,No,0.0,1.0,0.0,0.0
78630,20160511X40514,Accident,2016-05-02,Fatal,Substantial,Helicopter,ROBINSON,R22,No,2.0,0.0,0.0,0.0
78631,20160503X43234,Accident,2016-05-03,Fatal,Destroyed,Helicopter,ROBINSON,R44,No,3.0,0.0,0.0,0.0
78636,20160505X05345,Accident,2016-05-04,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,R22,No,0.0,2.0,0.0,0.0
78639,20160504X30424,Accident,2016-05-04,Fatal,Substantial,Helicopter,MCDONNELL DOUGLAS HELICOPTER,369E,No,1.0,0.0,0.0,0.0
78640,20160505X02315,Accident,2016-05-05,Non-Fatal,Substantial,Helicopter,AIRBUS,AS350,No,0.0,0.0,1.0,0.0
78653,20160507X31120,Accident,2016-05-07,Fatal,Substantial,Helicopter,AIRBUS,AS350,No,1.0,0.0,0.0,0.0
78658,20160511X23030,Accident,2016-05-07,Non-Fatal,Substantial,Helicopter,BELL,UH 1B,No,0.0,0.0,0.0,1.0
